id,starts_at,name,url,description_short,description_html,organization,categories,tickets_limit,moderation_status
3630103,02.11.2025 15:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630103/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630104,02.11.2025 14:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630104/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630105,02.11.2025 13:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630105/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630106,02.11.2025 12:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630106/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630107,01.11.2025 12:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630107/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630126,01.11.2025 19:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630126/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630127,01.11.2025 18:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630127/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630128,01.11.2025 17:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630128/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630129,01.11.2025 16:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630129/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630130,01.11.2025 15:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630130/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630131,01.11.2025 14:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630131/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630132,01.11.2025 13:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630132/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630161,03.11.2025 12:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630161/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630163,03.11.2025 14:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630163/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630191,03.11.2025 16:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630191/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630193,03.11.2025 18:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630193/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630195,03.11.2025 20:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630195/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630198,03.11.2025 19:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630198/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630200,03.11.2025 17:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630200/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630202,03.11.2025 15:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630202/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630204,03.11.2025 13:00,Дневная экскурсия по рекам и каналам,https://neva-kronverk.timepad.ru/event/3630204/,Увлекательная часовая экскурсия по рекам и каналам Санкт-Петербурга от ООО &quot;Нева-Кронверк&quot;,"<p style=""text-align:center;""><span style=""font-size:1.4375rem;""><strong>Вы не видели Санкт-Петербург, если не видели его с воды!!</strong></span></p>

<p style=""text-align:center;"">Дневная экскурсия по рекам и каналам Санкт-Петербурга с компанией ""Нева-Кронверк"" позволит насладиться видами набережных канала Грибоедова, Фонтанки, Крокова канала, реки Мойки.</p>

<p style=""text-align:center;"">За один час экскурсовод расскажет Вам об историии города, населяющих его людей и увиденных достопримечательностях: дворцах императоров и их приблеженных, великолепных садах и парках, знаменитых соборах, грандиозных и романтичных. Отправление теплоходов каждый час: 11.00, 12.00, 14.00, 16.00, 18.00, 19.00, 20.00,21.00</p>

<p style=""text-align:center;"">Видео, дающее представление о водных прогулках иннаших теплоходах Вы можете посмотреть <a href=""http://vk.com/video8542149_456239020"">здесь</a>.</p>
",ООО &quot;Нева-Кронверк&quot;,Экскурсии и путешествия,0,featured
3630309,01.11.2025 20:00,ПИМы в Санкт-Петербурге | Мачты | Дикие Цветы,https://pimpimband.timepad.ru/event/3630309/,"Молодая, до агрессивного нарочито амбициозная группа вылезает из берлоги, чтобы представить грядущий лонгплей в полуакустическом формате, вывести слушателя из зоны комфорта и навязать свою сомнительную философию.","<p>Друзья и будущие друзья-петербуржцы, 1го ноября <a href=""https://vk.ru/pimpimband"">мы</a> сыграем для вас концерт в клубе <a href=""https://vk.com/masts.club"">Мачты</a>. Вход свободный по регистрации!</p>

<p>Будем представлять наш грядущий альбом ""мДБМ""!<br />
А разделит с нами концерт замечательная группа — <a href=""https://vk.com/dikietsvety"">Дикие Цветы</a>!</p>

<p><a href=""https://vk.com/pim_piter"">Сообщество мероприятия.</a></p>

<p> </p>
",Песочница имени меня,Концерты,0,featured
3630589,01.11.2025 14:00,Песочный спектакль &quot;История горячего камня&quot;,https://biblioteka-im-ap-gaydara.timepad.ru/event/3630589/,Песочный спектакль по сказке А. П. Гайдара,"<p>Спектакль по сказке Аркадия Гайдара «Горячий камень». Рассказ о жизни и творчестве писателя и история создания философской сказки «Горячий камень». Песочное шоу ведет сотрудник библиотеки Алина Корсунская</p>
",Библиотека им. А.П. Гайдара,Искусство и культура,50,featured
3630630,02.11.2025 17:00,ХЭЛЛОУ ХЭЛЛОУИН,https://pushkarevaschool.timepad.ru/event/3630630/,ХЭЛЛОУИН ПАТИ для детей и взрослых в СПБ!,"<p>Любите шалить и хулиганить? �</p>

<p>Готовьте костюмы и ваше старШШно хулиганское настроение!</p>

<p>Мы собираем хулиганскую компанию взрослых и детей, где можно играть, пугать, веселиться и шалить! А чтобы шалость удалась, мы приготовили ужасно смешную программу для всей семьи! </p>

<p>Нас ждет:</p>

<ul>
	<li>HALLOWEEN мастерская по изготовлению костюмов и персонажей, светящихся в темноте для музыкального теневого театра</li>
	<li>Страшный оркестр и театр, в котором мы вместе с Ольгой Пушкарёвой разыграем придуманные истории по ролям с живым музыкальным сопровождением </li>
	<li>Хэллоунские угощения, которые сами приготовим и съедим</li>
	<li>Сенсорная комната преодоления страхов</li>
	<li>Монстро - дискотека в перьях</li>
</ul>

<p>И, конечно, прогоним все страхи!!</p>

<p>И это еще не все - в финале пошалим как следует и ОГРАБИМ ближайшие магазины (наберем мешок сладостей для  ваших уютных домашних вечеров).</p>

<p>Автор и ведущая программы: <strong>Ольга Пушкарёва</strong> и ее команда.</p>

<p>Возрастная категория: 4+ <br />
Продолжительность: 90 минут</p>

<p><strong>Где?</strong><br />
Пространство Green Space, ул. Пионерская, 50</p>

<p><strong>Семейный билет:</strong><br />
(1 взрослый + 1 ребёнок 4+) – 3500р;<br />
Дополнительный или билет для 1 ребёнка – 2000 р; 1 взрослого - 1000 р. (при покупке семейного).</p>

<p>Билет для ребенка без сопровождения - 2500 р. (только для 6+) </p>

<p><br />
 </p>
",pushkarevacenter,Для детей,0,featured
